,phase,IW LL,MMD,PPL,distortion,elbo,kl_prior_post,mean_mean,mean_scale,std_across_x_mean,std_across_x_scale,std_across_z_mean,std_across_z_scale,hyper params,objective,l_rate,dataset,image_or_language,beta_beta,free_bits,mdr_value,l_mmd,decoder,run_name
FB-VAE 32 dec: PixelCNN++,valid,-83.70106690216065,0.02409040927886963,,55.66144808032845,-86.76868786389315,31.107239976713927,-0.0046464892463829325,0.050710958629092084,0.9910091101368771,0.015210240195163443,0.9865096188798735,0.02578267862996723,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 32, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[32.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-10:01:53'}",FB-VAE,0.0,bmnist,image,0.0,32,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[32.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-10:01:53
FB-VAE 32 dec: PixelCNN++,train,,0.025014758110046387,,54.09535177284494,-85.194844297131,31.099492548676707,-0.004462516154987784,0.05076616814793528,0.9916878065184864,0.015295520317657373,0.9856635280277418,0.025872833860080564,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 32, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[32.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-10:01:53'}",FB-VAE,0.0,bmnist,image,0.0,32,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[32.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-10:01:53
FB-VAE 40 dec: CNN.T,test,-100.26168183135987,0.1320493221282959,,67.26711640176894,-104.92978281914434,37.6626664656627,0.14602893572064896,0.034691841117566145,1.2048010901559758,0.010998495677603951,1.2645106979563265,0.008966896246788623,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 40, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[40.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:12:37'}",FB-VAE,0.0,bmnist,image,0.0,40,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[40.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:12:37
FB-VAE 40 dec: CNN.T,valid,-101.82257511901855,0.13194620609283447,,67.2646005847786,-104.93565996387336,37.67105923423284,0.14058992761788489,0.03438062433011924,1.2050525327272053,0.010827437833045857,1.260691307768037,0.00882688483011119,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 40, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[40.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:12:37'}",FB-VAE,0.0,bmnist,image,0.0,40,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[40.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:12:37
FB-VAE 40 dec: CNN.T,train,,0.13199985027313232,,62.675801494237405,-100.42939498784293,37.75359318140523,0.14493060728435017,0.034424771519039596,1.2109897831821685,0.011048400662648861,1.2640489263607717,0.008892062965713803,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 40, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[40.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:12:37'}",FB-VAE,0.0,bmnist,image,0.0,40,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[40.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:12:37
FB-VAE 40 dec: PixelCNN++,test,-88.60034449005127,0.08793783187866211,,53.438019185126585,-91.62035785143888,38.182338762886914,-0.033365209748278835,0.025294650770440887,0.9785562383977673,0.008349703860622419,1.0274230868001528,0.00836186676840239,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 40, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[40.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39'}",FB-VAE,0.0,bmnist,image,0.0,40,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[40.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39
FB-VAE 40 dec: PixelCNN++,valid,-89.65213915252686,0.08844709396362305,,53.74566534501088,-91.93725199639043,38.19158684452878,-0.035283727668626585,0.025155767397601392,0.9759230304367935,0.008637205850851686,1.0161566304255136,0.008367553270787378,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 40, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[40.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39'}",FB-VAE,0.0,bmnist,image,0.0,40,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[40.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39
FB-VAE 40 dec: PixelCNN++,train,,0.08675169944763184,,52.582257751308745,-90.76989892437635,38.18764129989897,-0.03843821784156277,0.025018785229843597,0.9733804382021775,0.008366475707096288,1.0134000973323423,0.008357035534461136,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 40, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[40.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39'}",FB-VAE,0.0,bmnist,image,0.0,40,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[40.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39
INFO-VAE l_Rate 0.1 l_MMD 1 dec: Strong roBERTa,test,-114.4705538520813,0.0009616613388061523,50.71088334443123,67.02355868021647,-118.57689717610677,51.5533384958903,-0.012545454890156786,0.2511805499593417,1.0013673186302186,0.06805072935918967,1.0138705750306447,0.14521970997254055,"{'objective': 'INFO-VAE', 'l_rate': 0.1, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 1, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=1.0] | STRONG | Nz=32'}",INFO-VAE,0.1,ptb,language,0.0,0,0,1,strong_distil_roberta_decoder,"(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=1.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.1 l_MMD 1 dec: Strong roBERTa,valid,-111.77984269714355,0.000933527946472168,53.67960656559782,68.60422600640192,-119.87387791386357,51.269651624891495,-0.024109473883139866,0.25147363874647355,0.9959372282028198,0.06623973669829192,1.0070593997284218,0.14509793564125342,"{'objective': 'INFO-VAE', 'l_rate': 0.1, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 1, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=1.0] | STRONG | Nz=32'}",INFO-VAE,0.1,ptb,language,0.0,0,0,1,strong_distil_roberta_decoder,"(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=1.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.1 l_MMD 1 dec: Strong roBERTa,train,,0.0009045600891113281,,51.581922641278766,-103.23166199658054,51.64973956400863,-0.015217687759837164,0.2517720914267479,1.0113932843628626,0.0685046240800601,1.0220125832093885,0.14439867803753328,"{'objective': 'INFO-VAE', 'l_rate': 0.1, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 1, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=1.0] | STRONG | Nz=32'}",INFO-VAE,0.1,ptb,language,0.0,0,0,1,strong_distil_roberta_decoder,"(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=1.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.1 l_MMD 10 dec: Strong roBERTa,test,-115.29964448547364,0.000993967056274414,53.00432069069944,66.77261161804199,-118.49977849324544,51.72716725667318,0.009327662417975564,0.25844710171222685,0.9985718766848246,0.06978766918182373,1.018959738810857,0.17225694954395293,"{'objective': 'INFO-VAE', 'l_rate': 0.1, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 10, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=10.0] | STRONG | Nz=32'}",INFO-VAE,0.1,ptb,language,0.0,0,0,10,strong_distil_roberta_decoder,"(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=10.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.1 l_MMD 10 dec: Strong roBERTa,valid,-115.81680708312989,0.0009316205978393555,55.64015189005492,68.31146169591833,-119.89493391248915,51.58347221657082,0.007060544755033872,0.25846514878449617,0.9973645629706206,0.06682097911834717,1.0191126355418452,0.17120252825595714,"{'objective': 'INFO-VAE', 'l_rate': 0.1, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 10, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=10.0] | STRONG | Nz=32'}",INFO-VAE,0.1,ptb,language,0.0,0,0,10,strong_distil_roberta_decoder,"(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=10.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.1 l_MMD 10 dec: Strong roBERTa,train,,0.0009226799011230469,,51.58440301773396,-103.46846557895464,51.884062839496465,0.010617596498197992,0.258774513078678,1.0111412386039107,0.06893760328234873,1.030131038561418,0.17046483821238428,"{'objective': 'INFO-VAE', 'l_rate': 0.1, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 10, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=10.0] | STRONG | Nz=32'}",INFO-VAE,0.1,ptb,language,0.0,0,0,10,strong_distil_roberta_decoder,"(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=10.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.1 l_MMD 100 dec: Strong roBERTa,test,-110.52665898513794,0.0007097721099853516,45.72293762637223,67.58757667541504,-116.44169921875,48.854122670491535,-0.02424309658817947,0.2853010247151057,0.9576336026191712,0.06880416745940844,0.9784927825133006,0.19427416970332465,"{'objective': 'INFO-VAE', 'l_rate': 0.1, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 100, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=100.0] | STRONG | Nz=32'}",INFO-VAE,0.1,ptb,language,0.0,0,0,100,strong_distil_roberta_decoder,"(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=100.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.1 l_MMD 100 dec: Strong roBERTa,valid,-114.6900312576294,0.0006717443466186523,52.458251970949284,69.71507319697628,-118.35811501962168,48.643042387785734,-0.0029173889283642725,0.2850858536031511,0.9519311609091582,0.06605028940571679,0.9723868789496245,0.1943063426900793,"{'objective': 'INFO-VAE', 'l_rate': 0.1, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 100, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=100.0] | STRONG | Nz=32'}",INFO-VAE,0.1,ptb,language,0.0,0,0,100,strong_distil_roberta_decoder,"(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=100.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.1 l_MMD 100 dec: Strong roBERTa,train,,0.000592350959777832,,52.39074585285593,-101.30931309291294,48.91856704294501,-0.01878390293129604,0.28538768260674635,0.9654408767592944,0.06812764566085984,0.984536615186187,0.19322819495998256,"{'objective': 'INFO-VAE', 'l_rate': 0.1, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 100, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=100.0] | STRONG | Nz=32'}",INFO-VAE,0.1,ptb,language,0.0,0,0,100,strong_distil_roberta_decoder,"(5-jan ptb-test) INFO-VAE[l_1_rate=0.1, l_2_mmd=100.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.5 l_MMD 1 dec: Strong roBERTa,test,-89.5236902141571,5.4836273193359375e-05,22.50792536671939,85.75670623779297,-90.16843439737956,4.4117285251617435,-0.008003472622173527,0.896281377474467,0.29310364127159116,0.036136369903882345,0.3936957806348801,0.17376663287480673,"{'objective': 'INFO-VAE', 'l_rate': 0.5, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 1, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=1.0] | STRONG | Nz=32'}",INFO-VAE,0.5,ptb,language,0.0,0,0,1,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=1.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.5 l_MMD 1 dec: Strong roBERTa,valid,-88.97314406967163,7.522106170654297e-05,23.650330543077338,86.94279762550637,-91.41043373390481,4.467635366651747,-0.01158878841885814,0.895991963368875,0.29596419798003304,0.03558549353921855,0.39850137299961513,0.17400169814074481,"{'objective': 'INFO-VAE', 'l_rate': 0.5, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 1, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=1.0] | STRONG | Nz=32'}",INFO-VAE,0.5,ptb,language,0.0,0,0,1,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=1.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.5 l_MMD 1 dec: Strong roBERTa,train,,4.1484832763671875e-05,,69.95368199218008,-74.50397115782764,4.550289159850147,-0.0022786857603092348,0.8949541353527174,0.3014834597480333,0.03606436313285654,0.4028621861275206,0.17375538287554107,"{'objective': 'INFO-VAE', 'l_rate': 0.5, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 1, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=1.0] | STRONG | Nz=32'}",INFO-VAE,0.5,ptb,language,0.0,0,0,1,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=1.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.5 l_MMD 10 dec: Strong roBERTa,test,-87.92854876804351,4.398822784423828e-05,22.058083841425063,85.83133087158203,-90.37061436971028,4.539283021291097,0.002507837962669631,0.8922069847583771,0.289811580379804,0.03521333485841751,0.3913106799125671,0.1803361306587855,"{'objective': 'INFO-VAE', 'l_rate': 0.5, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 10, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=10.0] | STRONG | Nz=32'}",INFO-VAE,0.5,ptb,language,0.0,0,0,10,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=10.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.5 l_MMD 10 dec: Strong roBERTa,valid,-90.21860223579407,8.535385131835938e-05,23.45675476362261,86.91231762921369,-91.48496415879991,4.572646405961779,0.003871862535123472,0.8917732768588595,0.2925890651014116,0.03494172467401734,0.3939593588864362,0.18003418600117718,"{'objective': 'INFO-VAE', 'l_rate': 0.5, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 10, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=10.0] | STRONG | Nz=32'}",INFO-VAE,0.5,ptb,language,0.0,0,0,10,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=10.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.5 l_MMD 10 dec: Strong roBERTa,train,,1.823902130126953e-05,,67.21781145692958,-71.91896673973571,4.701155548037729,-0.0005639096740406788,0.8905697736696632,0.2979487696136022,0.03513049850053519,0.4013963848986524,0.1808513060982104,"{'objective': 'INFO-VAE', 'l_rate': 0.5, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 10, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=10.0] | STRONG | Nz=32'}",INFO-VAE,0.5,ptb,language,0.0,0,0,10,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=10.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.5 l_MMD 100 dec: Strong roBERTa,test,-87.95202164649963,3.24249267578125e-05,21.767443587553743,86.44403762817383,-90.07971903483073,3.63568123181661,0.01244604888682564,0.9116987705230712,0.26181513965129855,0.031233345282574494,0.35515997211138406,0.1619816059867541,"{'objective': 'INFO-VAE', 'l_rate': 0.5, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 100, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=100.0] | STRONG | Nz=32'}",INFO-VAE,0.5,ptb,language,0.0,0,0,100,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=100.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.5 l_MMD 100 dec: Strong roBERTa,valid,-87.75714172840118,0.0001556873321533203,22.928798431466195,87.47693436234086,-91.14632048430266,3.669385971846404,0.013545531451840091,0.9112003975444369,0.2613425883981917,0.030931343772897014,0.3587747635664763,0.16165084860942983,"{'objective': 'INFO-VAE', 'l_rate': 0.5, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 100, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=100.0] | STRONG | Nz=32'}",INFO-VAE,0.5,ptb,language,0.0,0,0,100,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=100.0] | STRONG | Nz=32"
INFO-VAE l_Rate 0.5 l_MMD 100 dec: Strong roBERTa,train,,3.6835670471191406e-05,,68.43790957558119,-72.18655198395795,3.7486423003999656,0.009410492908478485,0.9109151678607095,0.2692279394455594,0.031124894793136865,0.3651961175141726,0.16162375335816553,"{'objective': 'INFO-VAE', 'l_rate': 0.5, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 100, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=100.0] | STRONG | Nz=32'}",INFO-VAE,0.5,ptb,language,0.0,0,0,100,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=0.5, l_2_mmd=100.0] | STRONG | Nz=32"
INFO-VAE l_Rate 1 l_MMD 1 dec: Strong roBERTa,test,-88.00832204723358,-1.1324882507324219e-05,21.96196432717991,89.30996449788411,-89.31409632364908,0.004132120582895974,-0.00014748928782258494,0.9926585694154103,0.004669092005739609,0.004631862385819355,0.009579844307154417,0.002954274951480329,"{'objective': 'INFO-VAE', 'l_rate': 1.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 1, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=1.0] | STRONG | Nz=32'}",INFO-VAE,1.0,ptb,language,0.0,0,0,1,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=1.0] | STRONG | Nz=32"
INFO-VAE l_Rate 1 l_MMD 1 dec: Strong roBERTa,valid,-90.10044483280181,1.7881393432617188e-05,23.318897017630118,90.16757682517722,-90.1716404667607,0.004063949359718848,-0.00013054008229152747,0.9926563942873919,0.0045836774666828135,0.0044612085653675925,0.009524939029856964,0.0029549557043032516,"{'objective': 'INFO-VAE', 'l_rate': 1.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 1, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=1.0] | STRONG | Nz=32'}",INFO-VAE,1.0,ptb,language,0.0,0,0,1,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=1.0] | STRONG | Nz=32"
INFO-VAE l_Rate 1 l_MMD 1 dec: Strong roBERTa,train,,1.8477439880371094e-05,,72.52669809219685,-72.5308839745797,0.004185747222884312,-0.00013680272068390282,0.9924639688074408,0.004649675347896061,0.004556261091478916,0.00952131407318416,0.0029502316168580193,"{'objective': 'INFO-VAE', 'l_rate': 1.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 1, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=1.0] | STRONG | Nz=32'}",INFO-VAE,1.0,ptb,language,0.0,0,0,1,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=1.0] | STRONG | Nz=32"
INFO-VAE l_Rate 1 l_MMD 10 dec: Strong roBERTa,test,-89.30549278354644,1.4185905456542969e-05,22.122260289245187,88.93357060750326,-88.93845672607422,0.004885911211992304,0.0004745596806363513,0.9916777650515238,0.0064881158371766405,0.004822264922161897,0.009653658544023832,0.0036369086786483726,"{'objective': 'INFO-VAE', 'l_rate': 1.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 10, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=10.0] | STRONG | Nz=32'}",INFO-VAE,1.0,ptb,language,0.0,0,0,10,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=10.0] | STRONG | Nz=32"
INFO-VAE l_Rate 1 l_MMD 10 dec: Strong roBERTa,valid,-90.07310745716094,-9.894371032714844e-06,22.92719930422548,90.20980693675854,-90.21469992178457,0.00489261844712827,0.0004514607857412624,0.9915741969037939,0.006448394084280288,0.004710802428976253,0.00962809642293939,0.0036330097958583523,"{'objective': 'INFO-VAE', 'l_rate': 1.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 0, 'mdr_value': 0, 'l_mmd': 10, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=10.0] | STRONG | Nz=32'}",INFO-VAE,1.0,ptb,language,0.0,0,0,10,strong_distil_roberta_decoder,"(11-jan ptb) INFO-VAE[l_1_rate=1.0, l_2_mmd=10.0] | STRONG | Nz=32"
